truth,pred,pred_sir,fecha,xprice
6814.0,7354.706106428226,6686.896203704959,2021-02-22,0
6814.0,6884.972275475819,6502.808391693656,2021-02-22,0
3993.0,6203.0,0.0,2021-02-23,0
3993.0,998.0,0.0,2021-02-23,0
11249.0,11700.0,360.0,2021-02-24,0
11249.0,0.0,360.0,2021-02-24,0
15800.0,10886.0,3971.0,2021-02-25,0
15800.0,1033.0,3971.0,2021-02-25,0
13736.0,10697.0,1018.0,2021-02-26,0
13736.0,0.0,1018.0,2021-02-26,0
14532.0,11293.0,2321.0,2021-02-27,0
14532.0,0.0,2321.0,2021-02-27,0
14742.0,6814.0,0.0,2021-02-28,0
14742.0,0.0,0.0,2021-02-28,0
7846.0,3993.0,0.0,2021-03-01,0
7846.0,345.0,0.0,2021-03-01,0
4540.0,10814.0,0.0,2021-03-02,0
12077.0,2132.0,1097.0,2021-03-03,0
16717.0,11043.0,641.0,2021-03-04,0
15086.0,535.0,2712.0,2021-03-05,0
14549.0,14064.0,3596.0,2021-03-06,0
13022.0,0.0,267.0,2021-03-07,0
9099.0,9017.91726316916,8920.138291683794,2021-03-08,0
9099.0,8641.162823757992,9109.675645285295,2021-03-08,0
3901.0,12077.0,0.0,2021-03-09,0
3901.0,0.0,0.0,2021-03-09,0
10358.0,16717.0,0.0,2021-03-10,0
10358.0,0.0,0.0,2021-03-10,0
15198.0,15086.0,0.0,2021-03-11,0
15198.0,0.0,0.0,2021-03-11,0
14338.0,14549.0,5368.0,2021-03-12,0
14338.0,0.0,5368.0,2021-03-12,0
11026.0,13022.0,2561.0,2021-03-13,0
11026.0,0.0,2561.0,2021-03-13,0
14897.0,9099.0,0.0,2021-03-14,0
14897.0,0.0,0.0,2021-03-14,0
6898.0,3901.0,0.0,2021-03-15,0
6898.0,0.0,0.0,2021-03-15,0
