truth,pred,pred_sir,fecha,xprice
1275.0,1356.8532736112236,1172.2608253272306,2020-12-28,37
1147.0,1011.0,653.0,2020-12-29,37
1680.0,1810.0,1448.0,2020-12-30,37
2103.0,2037.0,1927.0,2020-12-31,37
2971.0,2262.0,2237.0,2021-01-01,37
2706.0,1152.0,1217.0,2021-01-02,37
1999.0,948.0,727.0,2021-01-03,37
1593.0,879.0,0.0,2021-01-04,37
1642.0,1432.0,134.0,2021-01-05,37
1890.0,1700.0,958.0,2021-01-06,37
2286.0,2494.0,1466.0,2021-01-07,37
2953.0,2007.0,1805.0,2021-01-08,37
2078.0,1437.0,811.0,2021-01-09,37
2007.0,1191.0,345.0,2021-01-10,37
2294.0,2449.0491235604513,2108.68994954175,2021-01-11,37
2294.0,2512.599602548146,2279.6171713159656,2021-01-11,37
1539.0,2066.0,1626.0,2021-01-12,37
1539.0,1318.0,1626.0,2021-01-12,37
1385.0,1922.0,605.0,2021-01-13,37
1385.0,2587.0,605.0,2021-01-13,37
1699.0,2240.0,1135.0,2021-01-14,37
1699.0,3304.0,1135.0,2021-01-14,37
2164.0,1166.0,1496.0,2021-01-15,37
2164.0,2261.0,1496.0,2021-01-15,37
1654.0,1386.0,521.0,2021-01-16,37
1654.0,2226.0,521.0,2021-01-16,37
1530.0,1684.0,74.0,2021-01-17,37
1530.0,2562.0,74.0,2021-01-17,37
1552.0,1946.0,0.0,2021-01-18,37
1552.0,1008.0,0.0,2021-01-18,37
