truth,pred,pred_sir,fecha,xprice
451.0,408.08939795691,444.69646179078194,2021-04-05,0
451.0,464.7216384547609,482.86278704949797,2021-04-05,0
320.0,0.0,0.0,2021-04-06,0
320.0,335.0,0.0,2021-04-06,0
423.0,0.0,190.0,2021-04-07,0
423.0,413.0,190.0,2021-04-07,0
370.0,0.0,79.0,2021-04-08,0
370.0,745.0,79.0,2021-04-08,0
344.0,0.0,26.0,2021-04-09,0
344.0,589.0,26.0,2021-04-09,0
426.0,0.0,57.0,2021-04-10,0
426.0,505.0,57.0,2021-04-10,0
419.0,0.0,333.0,2021-04-11,0
419.0,451.0,333.0,2021-04-11,0
300.0,0.0,0.0,2021-04-12,0
300.0,320.0,0.0,2021-04-12,0
388.0,0.0,0.0,2021-04-13,0
341.0,370.0,0.0,2021-04-14,0
378.0,0.0,309.0,2021-04-15,0
258.0,426.0,159.0,2021-04-16,0
389.0,0.0,104.0,2021-04-17,0
413.0,300.0,84.0,2021-04-18,0
244.0,242.79584937194963,266.8972465398231,2021-04-19,0
244.0,232.56286832002263,220.25922488338387,2021-04-19,0
408.0,0.0,0.0,2021-04-20,0
408.0,341.0,0.0,2021-04-20,0
363.0,0.0,0.0,2021-04-21,0
363.0,378.0,0.0,2021-04-21,0
358.0,0.0,179.0,2021-04-22,0
358.0,258.0,179.0,2021-04-22,0
533.0,0.0,52.0,2021-04-23,0
533.0,389.0,52.0,2021-04-23,0
366.0,0.0,15.0,2021-04-24,0
366.0,413.0,15.0,2021-04-24,0
423.0,0.0,173.0,2021-04-25,0
423.0,244.0,173.0,2021-04-25,0
414.0,0.0,0.0,2021-04-26,0
414.0,408.0,0.0,2021-04-26,0
