truth,pred,pred_sir,fecha,xprice
0.0,0.0,0.0,2021-01-11,0
0.0,0.0,0.0,2021-01-11,0
6521.0,4818.0,3545.0,2021-01-12,0
6521.0,2554.0,3545.0,2021-01-12,0
2849.0,4036.0,2852.0,2021-01-13,0
2849.0,5300.0,2852.0,2021-01-13,0
2994.0,2363.0,2817.0,2021-01-14,0
2994.0,4265.0,2817.0,2021-01-14,0
2476.0,1922.0,0.0,2021-01-15,0
2476.0,3457.0,0.0,2021-01-15,0
2394.0,0.0,0.0,2021-01-16,0
2394.0,8.0,0.0,2021-01-16,0
0.0,0.0,0.0,2021-01-17,0
0.0,0.0,0.0,2021-01-17,0
0.0,6521.0,0.0,2021-01-18,0
0.0,4572.0,0.0,2021-01-18,0
4702.0,3422.0,3227.0,2021-01-19,0
2255.0,3422.0,4091.0,2021-01-20,0
2746.0,2904.0,3302.0,2021-01-21,0
2206.0,2755.0,2572.0,2021-01-22,0
2150.0,340.0,0.0,2021-01-23,0
0.0,42.0,0.0,2021-01-24,0
0.0,0.0,0.0,2021-01-25,0
0.0,0.0,0.0,2021-01-25,0
4325.0,2643.0,2977.0,2021-01-26,0
4325.0,1340.0,2977.0,2021-01-26,0
1893.0,2918.0,3848.0,2021-01-27,0
1893.0,1740.0,3848.0,2021-01-27,0
2216.0,2431.0,3067.0,2021-01-28,0
2216.0,1372.0,3067.0,2021-01-28,0
1706.0,1678.0,1558.0,2021-01-29,0
1706.0,2366.0,1558.0,2021-01-29,0
1928.0,297.0,0.0,2021-01-30,0
1928.0,0.0,0.0,2021-01-30,0
4.0,0.0,0.0,2021-01-31,0
4.0,0.0,0.0,2021-01-31,0
6.0,4325.0,0.0,2021-02-01,0
6.0,2783.0,0.0,2021-02-01,0
