truth,pred,pred_sir,fecha,xprice
0.0,0.0,0.0,2020-12-28,37
547.0,0.0,117.0,2020-12-29,37
142.0,334.0,293.0,2020-12-30,37
240.0,0.0,0.0,2020-12-31,37
0.0,0.0,0.0,2021-01-01,37
0.0,0.0,0.0,2021-01-02,37
0.0,0.0,0.0,2021-01-03,37
0.0,547.0,0.0,2021-01-04,37
507.0,0.0,82.0,2021-01-05,37
113.0,240.0,261.0,2021-01-06,37
210.0,0.0,0.0,2021-01-07,37
119.0,0.0,0.0,2021-01-08,37
126.0,0.0,0.0,2021-01-09,37
0.0,0.0,0.0,2021-01-10,37
0.0,0.0,0.0,2021-01-11,37
0.0,0.0,0.0,2021-01-11,37
229.0,162.0,75.0,2021-01-12,37
229.0,67.0,75.0,2021-01-12,37
125.0,191.0,234.0,2021-01-13,37
125.0,236.0,234.0,2021-01-13,37
175.0,53.0,0.0,2021-01-14,37
175.0,126.0,0.0,2021-01-14,37
80.0,91.0,0.0,2021-01-15,37
80.0,139.0,0.0,2021-01-15,37
124.0,0.0,0.0,2021-01-16,37
124.0,0.0,0.0,2021-01-16,37
0.0,0.0,0.0,2021-01-17,37
0.0,0.0,0.0,2021-01-17,37
0.0,229.0,0.0,2021-01-18,37
0.0,169.0,0.0,2021-01-18,37
