truth,pred,pred_sir,fecha,xprice
417.0,443.88872197886457,429.79532483687734,2021-01-25,0
417.0,435.8769615324475,420.0793782902714,2021-01-25,0
191.0,603.0,612.0,2021-01-26,0
191.0,323.0,612.0,2021-01-26,0
8.0,511.0,859.0,2021-01-27,0
8.0,274.0,859.0,2021-01-27,0
87.0,559.0,1218.0,2021-01-28,0
87.0,298.0,1218.0,2021-01-28,0
86.0,0.0,196.0,2021-01-29,0
86.0,60.0,196.0,2021-01-29,0
0.0,114.0,795.0,2021-01-30,0
0.0,60.0,795.0,2021-01-30,0
0.0,415.0,664.0,2021-01-31,0
0.0,211.0,664.0,2021-01-31,0
267.0,182.0,580.0,2021-02-01,0
267.0,99.0,580.0,2021-02-01,0
218.0,0.0,386.0,2021-02-02,0
0.0,87.0,345.0,2021-02-03,0
0.0,41.0,436.0,2021-02-04,0
0.0,0.0,88.0,2021-02-05,0
0.0,0.0,214.0,2021-02-06,0
0.0,267.0,295.0,2021-02-07,0
45.0,41.494293998925706,44.14532051967255,2021-02-08,0
45.0,44.148362245637,43.38938691038896,2021-02-08,0
236.0,0.0,289.0,2021-02-09,0
236.0,0.0,289.0,2021-02-09,0
0.0,0.0,252.0,2021-02-10,0
0.0,0.0,252.0,2021-02-10,0
0.0,0.0,348.0,2021-02-11,0
0.0,0.0,348.0,2021-02-11,0
0.0,0.0,4.0,2021-02-12,0
0.0,0.0,4.0,2021-02-12,0
0.0,0.0,368.0,2021-02-13,0
0.0,0.0,368.0,2021-02-13,0
0.0,45.0,220.0,2021-02-14,0
0.0,9.0,220.0,2021-02-14,0
388.0,231.0,0.0,2021-02-15,0
388.0,49.0,0.0,2021-02-15,0
