truth,pred,pred_sir,fecha,xprice
0.0,0.0,0.0,2021-03-22,200
0.0,0.0,0.0,2021-03-22,200
0.0,0.0,0.0,2021-03-23,200
0.0,0.0,0.0,2021-03-23,200
0.0,0.0,0.0,2021-03-24,200
0.0,0.0,0.0,2021-03-24,200
0.0,0.0,21.0,2021-03-25,200
0.0,0.0,21.0,2021-03-25,200
0.0,0.0,28.0,2021-03-26,200
0.0,0.0,28.0,2021-03-26,200
0.0,0.0,82.0,2021-03-27,200
0.0,0.0,82.0,2021-03-27,200
0.0,0.0,195.0,2021-03-28,200
0.0,0.0,195.0,2021-03-28,200
0.0,0.0,0.0,2021-03-29,200
0.0,0.0,0.0,2021-03-29,200
0.0,0.0,569.0,2021-03-30,200
0.0,0.0,434.0,2021-03-31,200
0.0,0.0,373.0,2021-04-01,200
0.0,0.0,339.0,2021-04-02,200
0.0,0.0,316.0,2021-04-03,200
0.0,0.0,0.0,2021-04-04,200
0.0,0.0,0.0,2021-04-05,200
0.0,0.0,0.0,2021-04-05,200
0.0,0.0,374.0,2021-04-06,200
0.0,0.0,374.0,2021-04-06,200
0.0,0.0,411.0,2021-04-07,200
0.0,0.0,411.0,2021-04-07,200
0.0,0.0,207.0,2021-04-08,200
0.0,0.0,207.0,2021-04-08,200
0.0,0.0,187.0,2021-04-09,200
0.0,0.0,187.0,2021-04-09,200
0.0,0.0,176.0,2021-04-10,200
0.0,0.0,176.0,2021-04-10,200
0.0,0.0,0.0,2021-04-11,200
0.0,0.0,0.0,2021-04-11,200
0.0,0.0,0.0,2021-04-12,200
0.0,0.0,0.0,2021-04-12,200
