truth,pred,pred_sir,fecha,xprice
2807.0,2941.4838163406703,2801.6435751579024,2021-04-19,0
2807.0,2653.9705721442238,2669.0957288658988,2021-04-19,0
1647.0,0.0,0.0,2021-04-20,0
1647.0,3195.0,0.0,2021-04-20,0
3327.0,0.0,322.0,2021-04-21,0
3327.0,4446.0,322.0,2021-04-21,0
4764.0,0.0,554.0,2021-04-22,0
4764.0,3317.0,554.0,2021-04-22,0
3996.0,0.0,97.0,2021-04-23,0
3996.0,3168.0,97.0,2021-04-23,0
2534.0,0.0,644.0,2021-04-24,0
2534.0,3209.0,644.0,2021-04-24,0
2846.0,0.0,1701.0,2021-04-25,0
2846.0,2807.0,1701.0,2021-04-25,0
1777.0,0.0,0.0,2021-04-26,0
1777.0,1647.0,0.0,2021-04-26,0
1614.0,0.0,1226.0,2021-04-27,0
2562.0,4764.0,2576.0,2021-04-28,0
3329.0,0.0,1716.0,2021-04-29,0
2967.0,2534.0,1504.0,2021-04-30,0
2811.0,0.0,1394.0,2021-05-01,0
2494.0,1777.0,638.0,2021-05-02,0
1638.0,0.0,0.0,2021-05-03,0
1266.0,2562.0,188.0,2021-05-04,0
2205.0,0.0,1619.0,2021-05-05,0
3674.0,2967.0,849.0,2021-05-06,0
2704.0,0.0,720.0,2021-05-07,0
2881.0,2494.0,681.0,2021-05-08,0
2773.0,0.0,0.0,2021-05-09,0
1843.0,1266.0,0.0,2021-05-10,0
