truth,pred,pred_sir,fecha,xprice
21.0,20.392549163582107,20.39816893969068,2020-12-28,37
266.0,237.0,229.0,2020-12-29,37
750.0,329.0,339.0,2020-12-30,37
905.0,379.0,414.0,2020-12-31,37
1029.0,319.0,368.0,2021-01-01,37
760.0,0.0,0.0,2021-01-02,37
164.0,21.0,0.0,2021-01-03,37
626.0,259.0,0.0,2021-01-04,37
526.0,675.0,168.0,2021-01-05,37
663.0,707.0,280.0,2021-01-06,37
566.0,819.0,357.0,2021-01-07,37
571.0,514.0,313.0,2021-01-08,37
428.0,8.0,0.0,2021-01-09,37
467.0,623.0,0.0,2021-01-10,37
336.0,303.4972753803452,314.8476122558716,2021-01-11,37
336.0,329.36463845400255,364.8483832427424,2021-01-11,37
332.0,707.0,716.0,2021-01-12,37
332.0,442.0,716.0,2021-01-12,37
279.0,427.0,227.0,2021-01-13,37
279.0,619.0,227.0,2021-01-13,37
249.0,374.0,306.0,2021-01-14,37
249.0,615.0,306.0,2021-01-14,37
218.0,230.0,265.0,2021-01-15,37
218.0,454.0,265.0,2021-01-15,37
238.0,319.0,0.0,2021-01-16,37
238.0,503.0,0.0,2021-01-16,37
233.0,171.0,0.0,2021-01-17,37
233.0,355.0,0.0,2021-01-17,37
194.0,371.0,978.0,2021-01-18,37
194.0,210.0,978.0,2021-01-18,37
