truth,pred,pred_sir,fecha,xprice
336.0,309.0941233108694,365.92426304979415,2021-01-11,0
336.0,360.8296292527337,332.9197130721875,2021-01-11,0
332.0,698.0,716.0,2021-01-12,0
332.0,427.0,716.0,2021-01-12,0
279.0,421.0,227.0,2021-01-13,0
279.0,607.0,227.0,2021-01-13,0
249.0,363.0,306.0,2021-01-14,0
249.0,605.0,306.0,2021-01-14,0
218.0,218.0,265.0,2021-01-15,0
218.0,447.0,265.0,2021-01-15,0
238.0,311.0,0.0,2021-01-16,0
238.0,494.0,0.0,2021-01-16,0
233.0,162.0,0.0,2021-01-17,0
233.0,349.0,0.0,2021-01-17,0
194.0,361.0,978.0,2021-01-18,0
194.0,204.0,978.0,2021-01-18,0
154.0,296.0,763.0,2021-01-19,0
160.0,273.0,667.0,2021-01-20,0
165.0,240.0,675.0,2021-01-21,0
178.0,257.0,527.0,2021-01-22,0
159.0,253.0,561.0,2021-01-23,0
122.0,214.0,428.0,2021-01-24,0
128.0,123.56354257326747,121.15824970954387,2021-01-25,0
128.0,130.930296485808,116.04670954177294,2021-01-25,0
133.0,166.0,803.0,2021-01-26,0
133.0,91.0,803.0,2021-01-26,0
127.0,172.0,706.0,2021-01-27,0
127.0,94.0,706.0,2021-01-27,0
111.0,185.0,713.0,2021-01-28,0
111.0,101.0,713.0,2021-01-28,0
127.0,117.0,107.0,2021-01-29,0
127.0,168.0,107.0,2021-01-29,0
157.0,135.0,598.0,2021-01-30,0
157.0,66.0,598.0,2021-01-30,0
118.0,132.0,465.0,2021-01-31,0
118.0,68.0,465.0,2021-01-31,0
113.0,135.0,1055.0,2021-02-01,0
113.0,72.0,1055.0,2021-02-01,0
