truth,pred,pred_sir,fecha,xprice
248.0,262.86987587470264,227.017039770537,2021-01-25,0
248.0,248.9342233820437,238.41778093744173,2021-01-25,0
71.0,432.0,390.0,2021-01-26,0
71.0,298.0,390.0,2021-01-26,0
374.0,843.0,1297.0,2021-01-27,0
374.0,558.0,1297.0,2021-01-27,0
764.0,709.0,28.0,2021-01-28,0
764.0,412.0,28.0,2021-01-28,0
545.0,368.0,376.0,2021-01-29,0
545.0,547.0,376.0,2021-01-29,0
474.0,521.0,958.0,2021-01-30,0
474.0,281.0,958.0,2021-01-30,0
497.0,296.0,239.0,2021-01-31,0
497.0,166.0,239.0,2021-01-31,0
296.0,99.0,0.0,2021-02-01,0
296.0,42.0,0.0,2021-02-01,0
67.0,361.0,6.0,2021-02-02,0
303.0,657.0,425.0,2021-02-03,0
647.0,352.0,303.0,2021-02-04,0
433.0,371.0,245.0,2021-02-05,0
467.0,389.0,223.0,2021-02-06,0
362.0,181.0,27.0,2021-02-07,0
230.0,233.5669756462433,251.1339336783376,2021-02-08,0
230.0,236.69623124497616,208.62667204475258,2021-02-08,0
59.0,285.0,0.0,2021-02-09,0
59.0,143.0,0.0,2021-02-09,0
269.0,603.0,323.0,2021-02-10,0
269.0,305.0,323.0,2021-02-10,0
567.0,339.0,209.0,2021-02-11,0
567.0,241.0,209.0,2021-02-11,0
359.0,394.0,159.0,2021-02-12,0
359.0,246.0,159.0,2021-02-12,0
355.0,222.0,225.0,2021-02-13,0
355.0,291.0,225.0,2021-02-13,0
359.0,138.0,0.0,2021-02-14,0
359.0,151.0,0.0,2021-02-14,0
192.0,12.0,0.0,2021-02-15,0
192.0,52.0,0.0,2021-02-15,0
