truth,pred,pred_sir,fecha,xprice
841.0,779.6867376022161,807.0710872258044,2020-12-28,37
861.0,1987.0,1514.0,2020-12-29,37
1670.0,2669.0,2549.0,2020-12-30,37
2838.0,1871.0,1940.0,2020-12-31,37
2229.0,1842.0,1702.0,2021-01-01,37
1794.0,253.0,137.0,2021-01-02,37
914.0,772.0,255.0,2021-01-03,37
851.0,652.0,0.0,2021-01-04,37
884.0,1494.0,943.0,2021-01-05,37
1853.0,2438.0,2013.0,2021-01-06,37
3013.0,1580.0,1438.0,2021-01-07,37
2936.0,1375.0,1233.0,2021-01-08,37
2082.0,551.0,0.0,2021-01-09,37
2015.0,706.0,0.0,2021-01-10,37
1593.0,1615.2908205494232,1621.952061733668,2021-01-11,37
1593.0,1616.680024283476,1641.809781206483,2021-01-11,37
979.0,1955.0,1308.0,2021-01-12,37
979.0,1354.0,1308.0,2021-01-12,37
2114.0,2669.0,1621.0,2021-01-13,37
2114.0,3460.0,1621.0,2021-01-13,37
2945.0,2061.0,1074.0,2021-01-14,37
2945.0,3284.0,1074.0,2021-01-14,37
2657.0,1256.0,895.0,2021-01-15,37
2657.0,2296.0,895.0,2021-01-15,37
2217.0,1442.0,0.0,2021-01-16,37
2217.0,2264.0,0.0,2021-01-16,37
2146.0,1033.0,0.0,2021-01-17,37
2146.0,1774.0,0.0,2021-01-17,37
1647.0,1292.0,0.0,2021-01-18,37
1647.0,665.0,0.0,2021-01-18,37
