truth,pred,pred_sir,fecha,xprice
27030.0,29297.85704173287,28167.723835881283,2021-04-19,0
27030.0,25283.893255153882,26940.898996872842,2021-04-19,0
6214.0,14762.0,0.0,2021-04-20,0
6214.0,5218.0,0.0,2021-04-20,0
43341.0,28373.0,378.0,2021-04-21,0
43341.0,0.0,378.0,2021-04-21,0
32891.0,37343.0,0.0,2021-04-22,0
32891.0,0.0,0.0,2021-04-22,0
32754.0,35461.0,0.0,2021-04-23,0
32754.0,0.0,0.0,2021-04-23,0
31282.0,35036.0,0.0,2021-04-24,0
31282.0,0.0,0.0,2021-04-24,0
31792.0,27030.0,16419.0,2021-04-25,0
31792.0,0.0,16419.0,2021-04-25,0
23606.0,6214.0,0.0,2021-04-26,0
23606.0,0.0,0.0,2021-04-26,0
3744.0,43341.0,22046.0,2021-04-27,0
28560.0,0.0,26249.0,2021-04-28,0
30553.0,32754.0,18240.0,2021-04-29,0
25953.0,0.0,14813.0,2021-04-30,0
23646.0,31792.0,13188.0,2021-05-01,0
25001.0,0.0,5703.0,2021-05-02,0
7746.0,3744.0,0.0,2021-05-03,0
3630.0,19230.0,11318.0,2021-05-04,0
23750.0,0.0,16302.0,2021-05-05,0
24329.0,25953.0,9079.0,2021-05-06,0
20965.0,0.0,6424.0,2021-05-07,0
18153.0,25001.0,5501.0,2021-05-08,0
18847.0,0.0,0.0,2021-05-09,0
9011.0,3630.0,0.0,2021-05-10,0
