truth,pred,pred_sir,fecha,xprice
1749.0,1890.0217464686798,1589.1148818749693,2021-01-11,0
1749.0,1690.6085976591166,1608.986584942717,2021-01-11,0
1400.0,916.0,432.0,2021-01-12,0
1400.0,587.0,432.0,2021-01-12,0
623.0,1822.0,500.0,2021-01-13,0
623.0,2266.0,500.0,2021-01-13,0
1264.0,2350.0,1982.0,2021-01-14,0
1264.0,3330.0,1982.0,2021-01-14,0
1849.0,2002.0,1352.0,2021-01-15,0
1849.0,3217.0,1352.0,2021-01-15,0
1447.0,1855.0,13.0,2021-01-16,0
1447.0,3016.0,13.0,2021-01-16,0
1338.0,931.0,0.0,2021-01-17,0
1338.0,1894.0,0.0,2021-01-17,0
1174.0,1697.0,0.0,2021-01-18,0
1174.0,943.0,0.0,2021-01-18,0
776.0,772.0,276.0,2021-01-19,0
0.0,1387.0,1513.0,2021-01-20,0
276.0,2071.0,2565.0,2021-01-21,0
842.0,1780.0,2547.0,2021-01-22,0
374.0,1625.0,2397.0,2021-01-23,0
1246.0,1437.0,1458.0,2021-01-24,0
1183.0,1177.2243851022743,1258.7173083267835,2021-01-25,0
1183.0,1135.251129296281,1100.4111967037925,2021-01-25,0
805.0,77.0,200.0,2021-01-26,0
805.0,0.0,200.0,2021-01-26,0
0.0,276.0,1443.0,2021-01-27,0
0.0,194.0,1443.0,2021-01-27,0
972.0,875.0,2501.0,2021-01-28,0
972.0,585.0,2501.0,2021-01-28,0
1540.0,203.0,837.0,2021-01-29,0
1540.0,409.0,837.0,2021-01-29,0
1456.0,1318.0,2343.0,2021-01-30,0
1456.0,865.0,2343.0,2021-01-30,0
1398.0,1338.0,1408.0,2021-01-31,0
1398.0,799.0,1408.0,2021-01-31,0
1321.0,949.0,0.0,2021-02-01,0
1321.0,534.0,0.0,2021-02-01,0
