truth,pred,pred_sir,fecha,xprice
354.0,379.99543486464813,320.66666862730307,2021-02-22,0
354.0,356.47211332883757,347.2204481500995,2021-02-22,0
793.0,0.0,0.0,2021-02-23,0
793.0,117.0,0.0,2021-02-23,0
515.0,321.0,191.0,2021-02-24,0
515.0,19.0,191.0,2021-02-24,0
245.0,90.0,364.0,2021-02-25,0
245.0,30.0,364.0,2021-02-25,0
725.0,228.0,128.0,2021-02-26,0
725.0,0.0,128.0,2021-02-26,0
399.0,170.0,161.0,2021-02-27,0
399.0,0.0,161.0,2021-02-27,0
903.0,354.0,22.0,2021-02-28,0
903.0,0.0,22.0,2021-02-28,0
985.0,793.0,0.0,2021-03-01,0
985.0,16.0,0.0,2021-03-01,0
938.0,493.0,0.0,2021-03-02,0
751.0,0.0,394.0,2021-03-03,0
959.0,725.0,106.0,2021-03-04,0
887.0,0.0,363.0,2021-03-05,0
883.0,903.0,188.0,2021-03-06,0
889.0,0.0,38.0,2021-03-07,0
1125.0,1130.4413685885957,1094.6474723385022,2021-03-08,0
1125.0,1055.3775558615152,1016.8026519259552,2021-03-08,0
1106.0,751.0,0.0,2021-03-09,0
1106.0,0.0,0.0,2021-03-09,0
861.0,959.0,235.0,2021-03-10,0
861.0,0.0,235.0,2021-03-10,0
923.0,887.0,0.0,2021-03-11,0
923.0,0.0,0.0,2021-03-11,0
1356.0,883.0,698.0,2021-03-12,0
1356.0,0.0,698.0,2021-03-12,0
341.0,889.0,83.0,2021-03-13,0
341.0,0.0,83.0,2021-03-13,0
502.0,1125.0,0.0,2021-03-14,0
502.0,0.0,0.0,2021-03-14,0
425.0,1106.0,0.0,2021-03-15,0
425.0,0.0,0.0,2021-03-15,0
