truth,pred,pred_sir,fecha,xprice
803.0,849.2392696031926,811.8802336591938,2021-04-19,0
803.0,786.2387670206916,876.1478288889084,2021-04-19,0
574.0,0.0,0.0,2021-04-20,0
574.0,1037.0,0.0,2021-04-20,0
1100.0,0.0,0.0,2021-04-21,0
1100.0,1357.0,0.0,2021-04-21,0
1191.0,0.0,0.0,2021-04-22,0
1191.0,1190.0,0.0,2021-04-22,0
1308.0,0.0,0.0,2021-04-23,0
1308.0,1191.0,0.0,2021-04-23,0
1361.0,0.0,215.0,2021-04-24,0
1361.0,1195.0,215.0,2021-04-24,0
1157.0,0.0,479.0,2021-04-25,0
1157.0,803.0,479.0,2021-04-25,0
921.0,0.0,0.0,2021-04-26,0
921.0,574.0,0.0,2021-04-26,0
512.0,0.0,593.0,2021-04-27,0
1024.0,1191.0,900.0,2021-04-28,0
1494.0,0.0,631.0,2021-04-29,0
1409.0,1361.0,565.0,2021-04-30,0
1317.0,0.0,531.0,2021-05-01,0
1396.0,921.0,132.0,2021-05-02,0
1034.0,0.0,0.0,2021-05-03,0
705.0,1024.0,245.0,2021-05-04,0
983.0,0.0,573.0,2021-05-05,0
1239.0,1409.0,329.0,2021-05-06,0
1390.0,0.0,287.0,2021-05-07,0
1279.0,1396.0,275.0,2021-05-08,0
1385.0,0.0,0.0,2021-05-09,0
997.0,705.0,0.0,2021-05-10,0
