truth,pred,pred_sir,fecha,xprice
418.0,440.4816648675591,447.8090402971537,2021-04-19,0
418.0,436.41869063650347,458.0453128284688,2021-04-19,0
216.0,0.0,0.0,2021-04-20,0
216.0,402.0,0.0,2021-04-20,0
435.0,0.0,55.0,2021-04-21,0
435.0,612.0,55.0,2021-04-21,0
591.0,0.0,85.0,2021-04-22,0
591.0,376.0,85.0,2021-04-22,0
585.0,0.0,96.0,2021-04-23,0
585.0,398.0,96.0,2021-04-23,0
369.0,0.0,0.0,2021-04-24,0
369.0,557.0,0.0,2021-04-24,0
401.0,0.0,269.0,2021-04-25,0
401.0,418.0,269.0,2021-04-25,0
399.0,0.0,0.0,2021-04-26,0
399.0,216.0,0.0,2021-04-26,0
176.0,9.0,134.0,2021-04-27,0
335.0,573.0,404.0,2021-04-28,0
550.0,0.0,189.0,2021-04-29,0
405.0,369.0,226.0,2021-04-30,0
382.0,0.0,313.0,2021-05-01,0
376.0,399.0,114.0,2021-05-02,0
308.0,0.0,0.0,2021-05-03,0
176.0,335.0,0.0,2021-05-04,0
246.0,0.0,259.0,2021-05-05,0
343.0,405.0,57.0,2021-05-06,0
309.0,0.0,106.0,2021-05-07,0
316.0,376.0,204.0,2021-05-08,0
310.0,0.0,15.0,2021-05-09,0
313.0,176.0,0.0,2021-05-10,0
