truth,pred,pred_sir,fecha,xprice
613.0,567.3953587172701,623.1994410794388,2021-01-11,0
613.0,551.9531243214242,576.086529630157,2021-01-11,0
327.0,854.0,816.0,2021-01-12,0
327.0,532.0,816.0,2021-01-12,0
876.0,1048.0,694.0,2021-01-13,0
876.0,1318.0,694.0,2021-01-13,0
1251.0,924.0,817.0,2021-01-14,0
1251.0,1447.0,817.0,2021-01-14,0
949.0,733.0,208.0,2021-01-15,0
949.0,1289.0,208.0,2021-01-15,0
1081.0,714.0,0.0,2021-01-16,0
1081.0,1217.0,0.0,2021-01-16,0
1028.0,180.0,62.0,2021-01-17,0
1028.0,625.0,62.0,2021-01-17,0
565.0,368.0,21.0,2021-01-18,0
565.0,195.0,21.0,2021-01-18,0
241.0,889.0,839.0,2021-01-19,0
807.0,1309.0,1262.0,2021-01-20,0
1082.0,1029.0,1417.0,2021-01-21,0
812.0,1140.0,1279.0,2021-01-22,0
815.0,1087.0,1210.0,2021-01-23,0
894.0,616.0,662.0,2021-01-24,0
508.0,554.342113011292,490.77276217644896,2021-01-25,0
508.0,522.060434746938,485.7353246546359,2021-01-25,0
224.0,813.0,868.0,2021-01-26,0
224.0,465.0,868.0,2021-01-26,0
685.0,1103.0,1291.0,2021-01-27,0
685.0,616.0,1291.0,2021-01-27,0
1067.0,837.0,1446.0,2021-01-28,0
1067.0,456.0,1446.0,2021-01-28,0
877.0,620.0,640.0,2021-01-29,0
877.0,836.0,640.0,2021-01-29,0
859.0,920.0,1241.0,2021-01-30,0
859.0,492.0,1241.0,2021-01-30,0
747.0,520.0,693.0,2021-01-31,0
747.0,278.0,693.0,2021-01-31,0
524.0,229.0,81.0,2021-02-01,0
524.0,122.0,81.0,2021-02-01,0
