truth,pred,pred_sir,fecha,xprice
3132.0,3011.438069366601,3367.3336380751557,2021-03-22,200
3132.0,2845.5868296105014,2819.030104125913,2021-03-22,200
620.0,3244.0,0.0,2021-03-23,200
620.0,0.0,0.0,2021-03-23,200
2102.0,3640.0,0.0,2021-03-24,200
2102.0,0.0,0.0,2021-03-24,200
2567.0,2307.0,0.0,2021-03-25,200
2567.0,0.0,0.0,2021-03-25,200
1927.0,1427.0,0.0,2021-03-26,200
1927.0,0.0,0.0,2021-03-26,200
1772.0,3296.0,192.0,2021-03-27,200
1772.0,0.0,192.0,2021-03-27,200
2849.0,3132.0,1977.0,2021-03-28,200
2849.0,0.0,1977.0,2021-03-28,200
2784.0,620.0,0.0,2021-03-29,200
2784.0,0.0,0.0,2021-03-29,200
1159.0,2102.0,0.0,2021-03-30,200
2391.0,0.0,1165.0,2021-03-31,200
2577.0,1927.0,250.0,2021-04-01,200
2352.0,0.0,234.0,2021-04-02,200
2227.0,2849.0,1062.0,2021-04-03,200
1219.0,0.0,1221.0,2021-04-04,200
2376.0,2268.4777454853984,2357.988746078964,2021-04-05,200
2376.0,2441.7500477043222,2186.7612306619676,2021-04-05,200
544.0,2391.0,0.0,2021-04-06,200
544.0,0.0,0.0,2021-04-06,200
885.0,2577.0,1290.0,2021-04-07,200
885.0,0.0,1290.0,2021-04-07,200
2228.0,2352.0,0.0,2021-04-08,200
2228.0,0.0,0.0,2021-04-08,200
1677.0,2227.0,0.0,2021-04-09,200
1677.0,0.0,0.0,2021-04-09,200
826.0,1219.0,579.0,2021-04-10,200
826.0,0.0,579.0,2021-04-10,200
1053.0,2376.0,819.0,2021-04-11,200
1053.0,0.0,819.0,2021-04-11,200
807.0,544.0,0.0,2021-04-12,200
807.0,0.0,0.0,2021-04-12,200
