truth,pred,pred_sir,fecha,xprice
2120.0,2206.152142790642,2310.4946776182924,2021-02-08,0
2120.0,2202.293047035184,2239.225765840054,2021-02-08,0
1703.0,3249.0,722.0,2021-02-09,0
1703.0,1852.0,722.0,2021-02-09,0
2842.0,3248.0,1336.0,2021-02-10,0
2842.0,1911.0,1336.0,2021-02-10,0
3711.0,3356.0,1614.0,2021-02-11,0
3711.0,1977.0,1614.0,2021-02-11,0
3707.0,3092.0,1517.0,2021-02-12,0
3707.0,1899.0,1517.0,2021-02-12,0
3721.0,2532.0,2372.0,2021-02-13,0
3721.0,2818.0,2372.0,2021-02-13,0
3226.0,1163.0,675.0,2021-02-14,0
3226.0,1421.0,675.0,2021-02-14,0
2743.0,1225.0,0.0,2021-02-15,0
2743.0,971.0,0.0,2021-02-15,0
2564.0,2242.0,489.0,2021-02-16,0
3181.0,2329.0,1008.0,2021-02-17,0
4074.0,2274.0,1374.0,2021-02-18,0
4204.0,2325.0,1402.0,2021-02-19,0
4134.0,1802.0,1514.0,2021-02-20,0
4521.0,1642.0,45.0,2021-02-21,0
4125.0,3851.8640455882664,4021.101665631044,2021-02-22,0
4125.0,4053.86868138307,4278.763689750391,2021-02-22,0
3797.0,2511.0,0.0,2021-02-23,0
3797.0,592.0,0.0,2021-02-23,0
4020.0,3677.0,373.0,2021-02-24,0
4020.0,292.0,373.0,2021-02-24,0
4647.0,3903.0,2122.0,2021-02-25,0
4647.0,1587.0,2122.0,2021-02-25,0
4604.0,3072.0,906.0,2021-02-26,0
4604.0,979.0,906.0,2021-02-26,0
4419.0,3868.0,1075.0,2021-02-27,0
4419.0,558.0,1075.0,2021-02-27,0
4411.0,3754.0,0.0,2021-02-28,0
4411.0,288.0,0.0,2021-02-28,0
3620.0,3503.0,0.0,2021-03-01,0
3620.0,1484.0,0.0,2021-03-01,0
