truth,pred,pred_sir,fecha,xprice
0.0,0.0,0.0,2020-12-28,37
35.0,176.0,181.0,2020-12-29,37
213.0,121.0,150.0,2020-12-30,37
109.0,38.0,53.0,2020-12-31,37
53.0,0.0,0.0,2021-01-01,37
56.0,0.0,0.0,2021-01-02,37
0.0,0.0,0.0,2021-01-03,37
35.0,35.0,0.0,2021-01-04,37
0.0,202.0,163.0,2021-01-05,37
255.0,49.0,133.0,2021-01-06,37
35.0,38.0,37.0,2021-01-07,37
390.0,44.0,0.0,2021-01-08,37
98.0,0.0,0.0,2021-01-09,37
205.0,35.0,0.0,2021-01-10,37
118.0,124.11906586051337,114.80325317352417,2021-01-11,37
118.0,118.02509087890014,115.0827840625867,2021-01-11,37
124.0,255.0,250.0,2021-01-12,37
124.0,180.0,250.0,2021-01-12,37
287.0,0.0,118.0,2021-01-13,37
287.0,35.0,118.0,2021-01-13,37
110.0,379.0,23.0,2021-01-14,37
110.0,448.0,23.0,2021-01-14,37
140.0,0.0,0.0,2021-01-15,37
140.0,98.0,0.0,2021-01-15,37
176.0,176.0,0.0,2021-01-16,37
176.0,232.0,0.0,2021-01-16,37
196.0,49.0,0.0,2021-01-17,37
196.0,125.0,0.0,2021-01-17,37
78.0,143.0,18.0,2021-01-18,37
78.0,82.0,18.0,2021-01-18,37
