truth,pred,pred_sir,fecha,xprice
13456.0,12225.869139611365,13996.542723793751,2021-02-22,0
13456.0,14568.230818191007,13522.141803998478,2021-02-22,0
9620.0,4085.0,0.0,2021-02-23,0
9620.0,5431.0,0.0,2021-02-23,0
13309.0,7403.0,999.0,2021-02-24,0
13309.0,3094.0,999.0,2021-02-24,0
16399.0,9999.0,6156.0,2021-02-25,0
16399.0,5138.0,6156.0,2021-02-25,0
19840.0,11032.0,3636.0,2021-02-26,0
19840.0,2046.0,3636.0,2021-02-26,0
20428.0,13145.0,3663.0,2021-02-27,0
20428.0,0.0,3663.0,2021-02-27,0
18851.0,13456.0,2714.0,2021-02-28,0
18851.0,0.0,2714.0,2021-02-28,0
17448.0,9620.0,0.0,2021-03-01,0
17448.0,1222.0,0.0,2021-03-01,0
13115.0,11810.0,0.0,2021-03-02,0
17033.0,1884.0,0.0,2021-03-03,0
20846.0,17522.0,1681.0,2021-03-04,0
22807.0,0.0,4521.0,2021-03-05,0
23962.0,18851.0,5067.0,2021-03-06,0
23572.0,0.0,4767.0,2021-03-07,0
20722.0,20117.84935158091,19148.277428532914,2021-03-08,0
20722.0,21778.41213598774,22317.68456016221,2021-03-08,0
13890.0,17033.0,0.0,2021-03-09,0
13890.0,0.0,0.0,2021-03-09,0
19695.0,20846.0,0.0,2021-03-10,0
19695.0,0.0,0.0,2021-03-10,0
22212.0,22807.0,0.0,2021-03-11,0
22212.0,0.0,0.0,2021-03-11,0
25562.0,23962.0,10397.0,2021-03-12,0
25562.0,0.0,10397.0,2021-03-12,0
26692.0,23572.0,3117.0,2021-03-13,0
26692.0,0.0,3117.0,2021-03-13,0
25950.0,20722.0,3122.0,2021-03-14,0
25950.0,0.0,3122.0,2021-03-14,0
21307.0,13890.0,0.0,2021-03-15,0
21307.0,0.0,0.0,2021-03-15,0
