truth,pred,pred_sir,fecha,xprice
318.0,293.16863241385147,322.18774806863,2021-03-22,200
318.0,312.9268529196608,332.5309442084086,2021-03-22,200
100.0,549.0,0.0,2021-03-23,200
100.0,0.0,0.0,2021-03-23,200
750.0,885.0,0.0,2021-03-24,200
750.0,0.0,0.0,2021-03-24,200
1049.0,770.0,0.0,2021-03-25,200
1049.0,0.0,0.0,2021-03-25,200
921.0,741.0,0.0,2021-03-26,200
921.0,0.0,0.0,2021-03-26,200
789.0,831.0,210.0,2021-03-27,200
789.0,0.0,210.0,2021-03-27,200
1021.0,318.0,109.0,2021-03-28,200
1021.0,0.0,109.0,2021-03-28,200
406.0,100.0,0.0,2021-03-29,200
406.0,0.0,0.0,2021-03-29,200
35.0,750.0,76.0,2021-03-30,200
924.0,0.0,304.0,2021-03-31,200
1396.0,921.0,217.0,2021-04-01,200
1186.0,0.0,232.0,2021-04-02,200
1021.0,1021.0,370.0,2021-04-03,200
1148.0,0.0,0.0,2021-04-04,200
565.0,610.2763019854018,595.4954811576033,2021-04-05,200
565.0,604.5149560355943,512.2228356840293,2021-04-05,200
115.0,924.0,0.0,2021-04-06,200
115.0,0.0,0.0,2021-04-06,200
90.0,1396.0,849.0,2021-04-07,200
90.0,0.0,849.0,2021-04-07,200
1005.0,1186.0,70.0,2021-04-08,200
1005.0,0.0,70.0,2021-04-08,200
1340.0,1021.0,106.0,2021-04-09,200
1340.0,0.0,106.0,2021-04-09,200
1109.0,1148.0,262.0,2021-04-10,200
1109.0,0.0,262.0,2021-04-10,200
1070.0,565.0,0.0,2021-04-11,200
1070.0,0.0,0.0,2021-04-11,200
379.0,115.0,0.0,2021-04-12,200
379.0,0.0,0.0,2021-04-12,200
