truth,pred,pred_sir,fecha,xprice
5347.0,5137.583202272061,5444.385318263869,2021-04-05,0
5347.0,5797.986370111669,5673.44916715637,2021-04-05,0
3016.0,0.0,0.0,2021-04-06,0
3016.0,3610.0,0.0,2021-04-06,0
604.0,0.0,4144.0,2021-04-07,0
604.0,6033.0,4144.0,2021-04-07,0
410.0,0.0,0.0,2021-04-08,0
410.0,8477.0,0.0,2021-04-08,0
3123.0,0.0,3219.0,2021-04-09,0
3123.0,8241.0,3219.0,2021-04-09,0
5490.0,0.0,3680.0,2021-04-10,0
5490.0,7668.0,3680.0,2021-04-10,0
6161.0,0.0,3551.0,2021-04-11,0
6161.0,5347.0,3551.0,2021-04-11,0
4725.0,0.0,0.0,2021-04-12,0
4725.0,3016.0,0.0,2021-04-12,0
3904.0,0.0,0.0,2021-04-13,0
1096.0,410.0,878.0,2021-04-14,0
1765.0,1826.0,3369.0,2021-04-15,0
3290.0,0.0,2981.0,2021-04-16,0
3340.0,6161.0,2719.0,2021-04-17,0
2700.0,0.0,922.0,2021-04-18,0
2127.0,2222.264670922464,2152.1725269060644,2021-04-19,0
2127.0,2306.645783460133,2123.7505424063024,2021-04-19,0
2019.0,1096.0,0.0,2021-04-20,0
2019.0,0.0,0.0,2021-04-20,0
470.0,1765.0,0.0,2021-04-21,0
470.0,0.0,0.0,2021-04-21,0
647.0,3290.0,1464.0,2021-04-22,0
647.0,0.0,1464.0,2021-04-22,0
1396.0,3340.0,1386.0,2021-04-23,0
1396.0,0.0,1386.0,2021-04-23,0
1102.0,2700.0,1388.0,2021-04-24,0
1102.0,0.0,1388.0,2021-04-24,0
453.0,2127.0,2321.0,2021-04-25,0
453.0,0.0,2321.0,2021-04-25,0
25.0,2019.0,6868.0,2021-04-26,0
25.0,0.0,6868.0,2021-04-26,0
