truth,pred,pred_sir,fecha,xprice
0.0,0.0,0.0,2021-03-22,200
0.0,0.0,0.0,2021-03-22,200
321.0,0.0,0.0,2021-03-23,200
321.0,0.0,0.0,2021-03-23,200
0.0,66.0,27.0,2021-03-24,200
0.0,0.0,27.0,2021-03-24,200
16.0,16.0,9.0,2021-03-25,200
16.0,0.0,9.0,2021-03-25,200
64.0,37.0,24.0,2021-03-26,200
64.0,0.0,24.0,2021-03-26,200
25.0,0.0,0.0,2021-03-27,200
25.0,0.0,0.0,2021-03-27,200
0.0,0.0,0.0,2021-03-28,200
0.0,0.0,0.0,2021-03-28,200
0.0,321.0,0.0,2021-03-29,200
0.0,0.0,0.0,2021-03-29,200
485.0,0.0,24.0,2021-03-30,200
64.0,16.0,148.0,2021-03-31,200
255.0,46.0,108.0,2021-04-01,200
116.0,0.0,137.0,2021-04-02,200
97.0,0.0,0.0,2021-04-03,200
0.0,0.0,0.0,2021-04-04,200
0.0,0.0,0.0,2021-04-05,200
0.0,0.0,0.0,2021-04-05,200
0.0,64.0,0.0,2021-04-06,200
0.0,0.0,0.0,2021-04-06,200
272.0,255.0,270.0,2021-04-07,200
272.0,0.0,270.0,2021-04-07,200
0.0,116.0,58.0,2021-04-08,200
0.0,0.0,58.0,2021-04-08,200
137.0,97.0,94.0,2021-04-09,200
137.0,0.0,94.0,2021-04-09,200
41.0,0.0,0.0,2021-04-10,200
41.0,0.0,0.0,2021-04-10,200
0.0,0.0,0.0,2021-04-11,200
0.0,0.0,0.0,2021-04-11,200
0.0,0.0,0.0,2021-04-12,200
0.0,0.0,0.0,2021-04-12,200
