truth,pred,pred_sir,fecha,xprice
9101.0,9897.634363634295,8746.404476641852,2021-01-11,0
9101.0,9980.946527182576,9832.959237186664,2021-01-11,0
4842.0,7994.0,6526.0,2021-01-12,0
4842.0,5361.0,6526.0,2021-01-12,0
5355.0,12709.0,6488.0,2021-01-13,0
5355.0,16169.0,6488.0,2021-01-13,0
9044.0,7692.0,7446.0,2021-01-14,0
9044.0,13312.0,7446.0,2021-01-14,0
9362.0,5142.0,3608.0,2021-01-15,0
9362.0,9587.0,3608.0,2021-01-15,0
7900.0,8109.0,0.0,2021-01-16,0
7900.0,11997.0,0.0,2021-01-16,0
7238.0,5829.0,0.0,2021-01-17,0
7238.0,10019.0,0.0,2021-01-17,0
5927.0,6419.0,0.0,2021-01-18,0
5927.0,3099.0,0.0,2021-01-18,0
3264.0,5848.0,6029.0,2021-01-19,0
4833.0,9979.0,12833.0,2021-01-20,0
6985.0,10958.0,10946.0,2021-01-21,0
6984.0,9644.0,7710.0,2021-01-22,0
6599.0,8768.0,9710.0,2021-01-23,0
6358.0,7289.0,8160.0,2021-01-24,0
4509.0,4471.776300951657,4795.279353130862,2021-01-25,0
4509.0,4751.626579477904,4669.425683601983,2021-01-25,0
2673.0,5123.0,5711.0,2021-01-26,0
2673.0,3214.0,5711.0,2021-01-26,0
4613.0,7489.0,12530.0,2021-01-27,0
4613.0,4623.0,12530.0,2021-01-27,0
6723.0,7713.0,10654.0,2021-01-28,0
6723.0,4561.0,10654.0,2021-01-28,0
7149.0,5149.0,4682.0,2021-01-29,0
7149.0,7371.0,4682.0,2021-01-29,0
6153.0,7422.0,9441.0,2021-01-30,0
6153.0,3892.0,9441.0,2021-01-30,0
5864.0,5043.0,7901.0,2021-01-31,0
5864.0,2819.0,7901.0,2021-01-31,0
4671.0,3049.0,0.0,2021-02-01,0
4671.0,1638.0,0.0,2021-02-01,0
