truth,pred,pred_sir,fecha,xprice
2183.0,2003.773318361364,2141.934417771353,2020-12-28,37
2484.0,1837.0,2065.0,2020-12-29,37
2620.0,2775.0,2778.0,2020-12-30,37
2792.0,2078.0,2326.0,2020-12-31,37
2253.0,2400.0,2429.0,2021-01-01,37
2450.0,1140.0,1256.0,2021-01-02,37
1616.0,1852.0,1602.0,2021-01-03,37
1168.0,1945.0,0.0,2021-01-04,37
2083.0,2052.0,1476.0,2021-01-05,37
1998.0,2190.0,2202.0,2021-01-06,37
2218.0,1608.0,1765.0,2021-01-07,37
1844.0,1975.0,1886.0,2021-01-08,37
1665.0,1031.0,731.0,2021-01-09,37
1746.0,862.0,1096.0,2021-01-10,37
1246.0,1127.4588493677713,1206.7786572979244,2021-01-11,37
1246.0,1276.4599798628772,1190.9437326985667,2021-01-11,37
1235.0,2156.0,1688.0,2021-01-12,37
1235.0,1354.0,1688.0,2021-01-12,37
1071.0,1813.0,1733.0,2021-01-13,37
1071.0,2413.0,1733.0,2021-01-13,37
1359.0,1117.0,1318.0,2021-01-14,37
1359.0,1962.0,1318.0,2021-01-14,37
0.0,1072.0,1461.0,2021-01-15,37
0.0,1778.0,1461.0,2021-01-15,37
2157.0,1208.0,327.0,2021-01-16,37
2157.0,1872.0,327.0,2021-01-16,37
877.0,678.0,712.0,2021-01-17,37
877.0,1316.0,712.0,2021-01-17,37
894.0,1372.0,0.0,2021-01-18,37
894.0,819.0,0.0,2021-01-18,37
