truth,pred,pred_sir,fecha,xprice
343.0,370.71744535300576,356.03571638511823,2021-03-08,0
343.0,356.6940729215855,331.18161954681835,2021-03-08,0
89.0,271.0,0.0,2021-03-09,0
89.0,117.0,0.0,2021-03-09,0
456.0,589.0,40.0,2021-03-10,0
456.0,0.0,40.0,2021-03-10,0
843.0,580.0,0.0,2021-03-11,0
843.0,0.0,0.0,2021-03-11,0
623.0,513.0,206.0,2021-03-12,0
623.0,15.0,206.0,2021-03-12,0
656.0,560.0,112.0,2021-03-13,0
656.0,0.0,112.0,2021-03-13,0
673.0,343.0,0.0,2021-03-14,0
673.0,0.0,0.0,2021-03-14,0
482.0,89.0,0.0,2021-03-15,0
482.0,0.0,0.0,2021-03-15,0
115.0,456.0,0.0,2021-03-16,0
642.0,40.0,0.0,2021-03-17,0
1333.0,552.0,12.0,2021-03-18,0
1086.0,0.0,53.0,2021-03-19,0
940.0,673.0,213.0,2021-03-20,0
1013.0,0.0,31.0,2021-03-21,0
746.0,784.311373496344,766.3003094727136,2021-03-22,0
746.0,707.2110247882526,695.3523923148003,2021-03-22,0
140.0,642.0,0.0,2021-03-23,0
140.0,131.0,0.0,2021-03-23,0
894.0,1096.0,0.0,2021-03-24,0
894.0,462.0,0.0,2021-03-24,0
1764.0,252.0,0.0,2021-03-25,0
1764.0,886.0,0.0,2021-03-25,0
1547.0,0.0,0.0,2021-03-26,0
1547.0,940.0,0.0,2021-03-26,0
1629.0,0.0,147.0,2021-03-27,0
1629.0,1013.0,147.0,2021-03-27,0
1634.0,0.0,389.0,2021-03-28,0
1634.0,746.0,389.0,2021-03-28,0
1249.0,0.0,0.0,2021-03-29,0
1249.0,140.0,0.0,2021-03-29,0
