truth,pred,pred_sir,fecha,xprice
0.0,0.0,0.0,2021-04-05,0
0.0,0.0,0.0,2021-04-05,0
0.0,16340.0,6098.0,2021-04-06,0
0.0,0.0,6098.0,2021-04-06,0
21695.0,8316.0,5427.0,2021-04-07,0
21695.0,0.0,5427.0,2021-04-07,0
6656.0,8181.0,554.0,2021-04-08,0
6656.0,0.0,554.0,2021-04-08,0
7651.0,0.0,192.0,2021-04-09,0
7651.0,0.0,192.0,2021-04-09,0
7562.0,0.0,0.0,2021-04-10,0
7562.0,0.0,0.0,2021-04-10,0
0.0,0.0,0.0,2021-04-11,0
0.0,0.0,0.0,2021-04-11,0
0.0,0.0,0.0,2021-04-12,0
0.0,0.0,0.0,2021-04-12,0
0.0,21695.0,9557.0,2021-04-13,0
18937.0,0.0,2102.0,2021-04-14,0
8638.0,7651.0,2410.0,2021-04-15,0
6890.0,0.0,0.0,2021-04-16,0
7458.0,0.0,0.0,2021-04-17,0
0.0,0.0,0.0,2021-04-18,0
27.0,28.067733369638784,29.54002677032097,2021-04-19,0
27.0,25.246487805640687,25.3906187134907,2021-04-19,0
0.0,18937.0,6657.0,2021-04-20,0
0.0,0.0,6657.0,2021-04-20,0
16661.0,8638.0,0.0,2021-04-21,0
16661.0,0.0,0.0,2021-04-21,0
7344.0,6890.0,451.0,2021-04-22,0
7344.0,0.0,451.0,2021-04-22,0
7514.0,7458.0,0.0,2021-04-23,0
7514.0,0.0,0.0,2021-04-23,0
6014.0,0.0,0.0,2021-04-24,0
6014.0,0.0,0.0,2021-04-24,0
0.0,27.0,0.0,2021-04-25,0
0.0,0.0,0.0,2021-04-25,0
0.0,0.0,0.0,2021-04-26,0
0.0,0.0,0.0,2021-04-26,0
