truth,pred,pred_sir,fecha,xprice
363.0,373.56651578647126,351.73658818881154,2020-12-28,37
507.0,488.0,499.0,2020-12-29,37
662.0,366.0,441.0,2020-12-30,37
697.0,342.0,378.0,2020-12-31,37
544.0,210.0,232.0,2021-01-01,37
219.0,342.0,322.0,2021-01-02,37
448.0,266.0,282.0,2021-01-03,37
429.0,431.0,0.0,2021-01-04,37
510.0,540.0,418.0,2021-01-05,37
916.0,543.0,360.0,2021-01-06,37
772.0,389.0,298.0,2021-01-07,37
802.0,108.0,154.0,2021-01-08,37
698.0,417.0,246.0,2021-01-09,37
446.0,310.0,208.0,2021-01-10,37
536.0,493.23872298840627,516.5302220106141,2021-01-11,37
536.0,500.4248350520464,542.0174768370908,2021-01-11,37
402.0,968.0,1011.0,2021-01-12,37
402.0,639.0,1011.0,2021-01-12,37
692.0,589.0,289.0,2021-01-13,37
692.0,859.0,289.0,2021-01-13,37
616.0,555.0,229.0,2021-01-14,37
616.0,883.0,229.0,2021-01-14,37
411.0,443.0,88.0,2021-01-15,37
411.0,762.0,88.0,2021-01-15,37
424.0,225.0,182.0,2021-01-16,37
424.0,478.0,182.0,2021-01-16,37
190.0,397.0,147.0,2021-01-17,37
190.0,593.0,147.0,2021-01-17,37
60.0,487.0,1377.0,2021-01-18,37
60.0,260.0,1377.0,2021-01-18,37
