truth,pred,pred_sir,fecha,xprice
5036.0,5085.164961155602,5252.738729810301,2020-12-28,37
7203.0,7089.0,6636.0,2020-12-29,37
11656.0,6631.0,7114.0,2020-12-30,37
11782.0,0.0,0.0,2020-12-31,37
11606.0,10714.0,9059.0,2021-01-01,37
4095.0,743.0,2074.0,2021-01-02,37
5257.0,4829.0,3424.0,2021-01-03,37
5901.0,5863.0,0.0,2021-01-04,37
8220.0,10031.0,5074.0,2021-01-05,37
13794.0,9000.0,5605.0,2021-01-06,37
13540.0,9109.0,0.0,2021-01-07,37
13823.0,1567.0,7588.0,2021-01-08,37
13389.0,4823.0,672.0,2021-01-09,37
11072.0,4570.0,2089.0,2021-01-10,37
7814.0,7974.598604124765,7884.143438387551,2021-01-11,37
7814.0,7694.6877204068405,8042.003319900571,2021-01-11,37
8698.0,14750.0,14066.0,2021-01-12,37
8698.0,9722.0,14066.0,2021-01-12,37
13761.0,10854.0,4385.0,2021-01-13,37
13761.0,15329.0,4385.0,2021-01-13,37
12559.0,9567.0,0.0,2021-01-14,37
12559.0,15388.0,0.0,2021-01-14,37
13176.0,9098.0,6436.0,2021-01-15,37
13176.0,14866.0,6436.0,2021-01-15,37
12333.0,6911.0,0.0,2021-01-16,37
12333.0,12189.0,0.0,2021-01-16,37
8926.0,4398.0,1036.0,2021-01-17,37
8926.0,8525.0,1036.0,2021-01-17,37
7243.0,10076.0,6528.0,2021-01-18,37
7243.0,5877.0,6528.0,2021-01-18,37
