truth,pred,pred_sir,fecha,xprice
2438.0,2569.935172969954,2265.851184297223,2021-03-22,200
2438.0,2232.974967469302,2237.890439494744,2021-03-22,200
4562.0,0.0,0.0,2021-03-23,200
4562.0,3058.0,0.0,2021-03-23,200
3340.0,0.0,0.0,2021-03-24,200
3340.0,3029.0,0.0,2021-03-24,200
4373.0,0.0,0.0,2021-03-25,200
4373.0,3295.0,0.0,2021-03-25,200
4466.0,0.0,308.0,2021-03-26,200
4466.0,3655.0,308.0,2021-03-26,200
4723.0,0.0,131.0,2021-03-27,200
4723.0,2526.0,131.0,2021-03-27,200
3078.0,0.0,1770.0,2021-03-28,200
3078.0,2438.0,1770.0,2021-03-28,200
3054.0,0.0,0.0,2021-03-29,200
3054.0,4562.0,0.0,2021-03-29,200
5763.0,0.0,1263.0,2021-03-30,200
4180.0,4373.0,1412.0,2021-03-31,200
5482.0,0.0,1618.0,2021-04-01,200
5161.0,4723.0,2012.0,2021-04-02,200
3228.0,0.0,973.0,2021-04-03,200
4462.0,3054.0,848.0,2021-04-04,200
3163.0,3271.837442932086,3001.9192969529095,2021-04-05,200
3163.0,3112.7332666218304,3199.2914973915103,2021-04-05,200
6705.0,868.0,397.0,2021-04-06,200
6705.0,2495.0,397.0,2021-04-06,200
9819.0,614.0,4728.0,2021-04-07,200
9819.0,4633.0,4728.0,2021-04-07,200
7000.0,0.0,905.0,2021-04-08,200
7000.0,5161.0,905.0,2021-04-08,200
7282.0,0.0,1367.0,2021-04-09,200
7282.0,3228.0,1367.0,2021-04-09,200
7432.0,0.0,387.0,2021-04-10,200
7432.0,4462.0,387.0,2021-04-10,200
5966.0,0.0,323.0,2021-04-11,200
5966.0,3163.0,323.0,2021-04-11,200
5632.0,1949.0,0.0,2021-04-12,200
5632.0,2640.0,0.0,2021-04-12,200
