truth,pred,pred_sir,fecha,xprice
224.0,219.05177312908148,213.4167923529807,2021-04-05,0
224.0,243.9192321853112,207.6725698032611,2021-04-05,0
114.0,357.0,37.0,2021-04-06,0
114.0,0.0,37.0,2021-04-06,0
292.0,572.0,338.0,2021-04-07,0
292.0,0.0,338.0,2021-04-07,0
515.0,423.0,0.0,2021-04-08,0
515.0,0.0,0.0,2021-04-08,0
358.0,387.0,111.0,2021-04-09,0
358.0,0.0,111.0,2021-04-09,0
286.0,212.0,147.0,2021-04-10,0
286.0,0.0,147.0,2021-04-10,0
499.0,224.0,0.0,2021-04-11,0
499.0,0.0,0.0,2021-04-11,0
362.0,114.0,0.0,2021-04-12,0
362.0,0.0,0.0,2021-04-12,0
202.0,292.0,9.0,2021-04-13,0
489.0,0.0,158.0,2021-04-14,0
431.0,358.0,202.0,2021-04-15,0
299.0,0.0,186.0,2021-04-16,0
518.0,499.0,0.0,2021-04-17,0
611.0,0.0,0.0,2021-04-18,0
334.0,348.71375894731784,362.41638768953504,2021-04-19,0
334.0,344.99966118050054,328.8600366030969,2021-04-19,0
198.0,489.0,0.0,2021-04-20,0
198.0,0.0,0.0,2021-04-20,0
669.0,431.0,41.0,2021-04-21,0
669.0,0.0,41.0,2021-04-21,0
580.0,299.0,108.0,2021-04-22,0
580.0,0.0,108.0,2021-04-22,0
29.0,518.0,111.0,2021-04-23,0
29.0,0.0,111.0,2021-04-23,0
144.0,611.0,0.0,2021-04-24,0
144.0,0.0,0.0,2021-04-24,0
448.0,334.0,145.0,2021-04-25,0
448.0,0.0,145.0,2021-04-25,0
353.0,198.0,0.0,2021-04-26,0
353.0,0.0,0.0,2021-04-26,0
