truth,pred,pred_sir,fecha,xprice
230.0,226.7985122173708,230.46077520663954,2021-02-08,0
230.0,231.6641647563588,238.34405548777656,2021-02-08,0
59.0,290.0,0.0,2021-02-09,0
59.0,136.0,0.0,2021-02-09,0
269.0,603.0,323.0,2021-02-10,0
269.0,296.0,323.0,2021-02-10,0
567.0,337.0,209.0,2021-02-11,0
567.0,238.0,209.0,2021-02-11,0
359.0,391.0,159.0,2021-02-12,0
359.0,242.0,159.0,2021-02-12,0
355.0,221.0,225.0,2021-02-13,0
355.0,288.0,225.0,2021-02-13,0
359.0,134.0,0.0,2021-02-14,0
359.0,151.0,0.0,2021-02-14,0
192.0,9.0,0.0,2021-02-15,0
192.0,53.0,0.0,2021-02-15,0
59.0,238.0,0.0,2021-02-16,0
264.0,429.0,320.0,2021-02-17,0
487.0,111.0,138.0,2021-02-18,0
348.0,290.0,207.0,2021-02-19,0
380.0,191.0,113.0,2021-02-20,0
400.0,81.0,0.0,2021-02-21,0
256.0,244.61292020386642,236.9976609518756,2021-02-22,0
256.0,250.50499463921125,279.3679730071526,2021-02-22,0
70.0,237.0,0.0,2021-02-23,0
70.0,39.0,0.0,2021-02-23,0
330.0,464.0,228.0,2021-02-24,0
330.0,49.0,228.0,2021-02-24,0
656.0,301.0,130.0,2021-02-25,0
656.0,177.0,130.0,2021-02-25,0
468.0,280.0,135.0,2021-02-26,0
468.0,117.0,135.0,2021-02-26,0
448.0,334.0,49.0,2021-02-27,0
448.0,87.0,49.0,2021-02-27,0
482.0,206.0,0.0,2021-02-28,0
482.0,62.0,0.0,2021-02-28,0
345.0,11.0,0.0,2021-03-01,0
345.0,63.0,0.0,2021-03-01,0
