truth,pred,pred_sir,fecha,xprice
37.0,33.6463670248702,40.48341267650269,2021-01-25,0
37.0,33.32856660117593,34.62149176362666,2021-01-25,0
125.0,369.0,292.0,2021-01-26,0
125.0,243.0,292.0,2021-01-26,0
506.0,349.0,87.0,2021-01-27,0
506.0,202.0,87.0,2021-01-27,0
305.0,31.0,450.0,2021-01-28,0
305.0,0.0,450.0,2021-01-28,0
378.0,371.0,340.0,2021-01-29,0
378.0,428.0,340.0,2021-01-29,0
410.0,245.0,261.0,2021-01-30,0
410.0,103.0,261.0,2021-01-30,0
0.0,52.0,181.0,2021-01-31,0
0.0,20.0,181.0,2021-01-31,0
0.0,128.0,67.0,2021-02-01,0
0.0,84.0,67.0,2021-02-01,0
0.0,479.0,304.0,2021-02-02,0
0.0,155.0,251.0,2021-02-03,0
0.0,329.0,0.0,2021-02-04,0
0.0,307.0,298.0,2021-02-05,0
0.0,0.0,104.0,2021-02-06,0
0.0,0.0,0.0,2021-02-07,0
0.0,0.0,0.0,2021-02-08,0
0.0,0.0,0.0,2021-02-08,0
36.0,0.0,260.0,2021-02-09,0
36.0,0.0,260.0,2021-02-09,0
0.0,0.0,208.0,2021-02-10,0
0.0,0.0,208.0,2021-02-10,0
0.0,0.0,0.0,2021-02-11,0
0.0,0.0,0.0,2021-02-11,0
0.0,0.0,256.0,2021-02-12,0
0.0,0.0,256.0,2021-02-12,0
0.0,0.0,226.0,2021-02-13,0
0.0,0.0,226.0,2021-02-13,0
0.0,0.0,0.0,2021-02-14,0
0.0,0.0,0.0,2021-02-14,0
0.0,36.0,0.0,2021-02-15,0
0.0,11.0,0.0,2021-02-15,0
